item,period,forecast_quantity,lag
FP1-023,2023-02-13,8.020544818186934,4
FP1-023,2023-02-20,7.748768794655158,4
FP1-023,2023-02-27,7.5486578549072085,4
FP1-023,2023-03-06,8.196919807150765,4
FP1-023,2023-03-13,8.143734391966657,4
FP1-023,2023-03-20,8.106506967075873,4
FP1-023,2023-03-27,8.078577370647807,4
FP1-023,2023-04-03,8.319433596776308,4
FP1-023,2023-04-10,8.498935188326133,4
FP1-023,2023-04-17,8.36746746412196,4
FP1-023,2023-04-24,8.532560468424087,4
FP1-023,2023-05-01,9.734890381902591,4
FP1-023,2023-05-08,9.249116534891844,4
FP1-023,2023-05-15,9.713323501088196,4
FP1-023,2023-05-22,9.522932201819916,4
FP1-023,2023-05-29,9.127756286056734,4
FP1-023,2023-06-05,9.607858783298216,4
FP1-023,2023-06-12,10.238416896438348,4
FP1-023,2023-06-19,10.173061754160981,4
FP1-023,2023-06-26,10.128096153905757,4
FP1-023,2023-07-03,10.61911272397315,4
FP1-023,2023-07-10,10.456912060341631,4
FP1-023,2023-07-17,10.86591896563891,4
FP1-023,2023-07-24,10.902667662760615,4
FP1-023,2023-07-31,11.19664098421342,4
FP1-023,2023-08-07,11.144778572568383,4
FP1-023,2023-08-14,11.374575097650528,4
FP1-023,2023-08-21,11.006913074816428,4
FP1-023,2023-08-28,11.533904127117056,4
FP1-023,2023-09-04,11.39167364553679,4
FP1-023,2023-09-11,11.28854151287684,4
FP1-023,2023-09-18,10.950707821130644,4
FP1-023,2023-09-25,10.698830901926918,4
FP1-023,2023-10-02,10.513159515348054,4
FP1-023,2023-10-09,10.103211415720999,4
FP1-023,2023-10-16,9.799836289633433,4
FP1-023,2023-10-23,9.574756379138536,4
FP1-023,2023-10-30,9.968101737823313,4
FP1-023,2023-11-06,9.976660925053631,4
FP1-023,2023-11-13,9.71377384584321,4
FP1-023,2023-11-20,10.059234452080107,4
FP1-023,2023-11-27,9.509208108355775,4
FP1-023,2023-12-04,9.099359469954901,4
FP1-023,2023-12-11,10.385697458320777,4
FP1-023,2023-12-18,10.028078199325007,4
FP1-023,2023-12-25,7.528128451123493,4
FP1-024,2023-01-02,12.208970666492002,4
FP1-024,2023-01-09,12.058928014319106,4
FP1-024,2023-01-16,11.298091303004558,4
FP1-024,2023-01-23,9.630132083065988,4
FP1-024,2023-01-30,3.695056101570805,4
FP1-024,2023-02-06,2.2823960383543507,4
FP1-024,2023-02-13,1.2345203147135304,4
FP1-024,2023-02-20,1.0424599203282365,4
FP1-024,2023-02-27,0.19217451051247803,4
FP1-024,2023-03-06,0.8498168652506998,4
FP1-024,2023-03-13,0.972272742960563,4
FP1-024,2023-03-20,0.9948591851860727,4
FP1-024,2023-03-27,0.9990468593083872,4
FP1-024,2023-04-03,1.814416740668013,4
FP1-024,2023-04-10,1.1520249536373859,4
FP1-024,2023-04-17,1.8398971103256545,4
FP1-024,2023-04-24,1.9700919967008157,4
FP1-024,2023-05-01,3.6212894229787214,4
FP1-024,2023-05-08,1.5160443086015851,4
FP1-024,2023-05-15,1.0995674069138335,4
FP1-024,2023-05-22,4.2086653856790965,4
FP1-024,2023-05-29,2.4717255924857735,4
FP1-024,2023-06-05,2.1024989892205346,4
FP1-024,2023-06-12,2.8025482184350494,4
FP1-024,2023-06-19,2.956660379165701,4
FP1-024,2023-06-26,2.9904689874965804,4
FP1-024,2023-07-03,3.7789394120968085,4
FP1-024,2023-07-10,3.171392583504502,4
FP1-024,2023-07-17,3.81661557579144,4
FP1-024,2023-07-24,3.959248146177614,4
FP1-024,2023-07-31,4.770658129306971,4
FP1-024,2023-08-07,4.949646716483915,4
FP1-024,2023-08-14,5.7690235113057815,4
FP1-024,2023-08-21,7.521528970467407,4
FP1-024,2023-08-28,7.112078689282612,4
FP1-024,2023-09-04,7.024438624462121,4
FP1-024,2023-09-11,8.56964433413922,4
FP1-024,2023-09-18,8.124381119766714,4
FP1-024,2023-09-25,7.246209168000248,4
FP1-024,2023-10-02,8.610352389391915,4
FP1-024,2023-10-09,11.280230902603847,4
FP1-024,2023-10-16,9.509720349436948,4
FP1-024,2023-10-23,9.887411810029231,4
FP1-024,2023-10-30,10.743607865284952,4
FP1-024,2023-11-06,10.94092373269066,4
FP1-024,2023-11-13,10.9863880170775,4
FP1-024,2023-11-20,10.996863612284232,4
FP1-024,2023-11-27,14.860196911381703,4
FP1-024,2023-12-04,18.23771601207972,4
FP1-024,2023-12-11,12.77969973154179,4
FP1-024,2023-12-18,12.182807624897647,4
FP1-024,2023-12-25,12.795069518022114,4
FP1-025,2023-01-02,3.49507829059964,4
FP1-025,2023-01-09,3.339391360921096,4
FP1-025,2023-01-16,2.9123338568198367,4
FP1-025,2023-01-23,1.9387729892396952,4
FP1-025,2023-01-30,1.219026965126536,4
FP1-025,2023-02-06,1.5060189544590687,4
FP1-025,2023-02-13,0.9723482036859689,4
FP1-025,2023-02-20,0.6151270271186521,4
FP1-025,2023-02-27,0.392650366536763,4
FP1-025,2023-03-06,0.24907341796817523,4
FP1-025,2023-03-13,0.15795195542707985,4
FP1-025,2023-03-20,0.10020061875105224,4
FP1-025,2023-03-27,0.06533411761711884,4
FP1-025,2023-04-03,0.041898934653678596,4
FP1-025,2023-04-10,0.026869892624879467,4
FP1-025,2023-04-17,0.016883895672991367,4
FP1-025,2023-04-24,0.010807397390279347,4
FP1-025,2023-05-01,0.006917825163907985,4
FP1-025,2023-05-08,0.004428106348846082,4
FP1-025,2023-05-15,0.002834435009862846,4
FP1-025,2023-05-22,0.0018143244972492077,4
FP1-025,2023-05-29,0.0011613508053154743,4
FP1-025,2023-06-05,0.0007433817352142846,4
FP1-025,2023-06-12,0.0004758393430485336,4
FP1-025,2023-06-19,0.00030458520793168555,4
FP1-025,2023-06-26,0.00019496527608757594,4
FP1-025,2023-07-03,0.00012479745532629469,4
FP1-025,2023-07-10,7.988296771842948e-05,4
FP1-025,2023-07-17,5.113316224933567e-05,4
FP1-025,2023-07-24,3.2730384915502866e-05,4
FP1-025,2023-07-31,2.095074995544395e-05,4
FP1-025,2023-08-07,1.341059461502489e-05,4
FP1-025,2023-08-14,8.584134138921505e-06,4
FP1-025,2023-08-21,5.494712280128146e-06,4
FP1-025,2023-08-28,3.517170462714169e-06,4
FP1-025,2023-09-04,2.251344098312005e-06,4
FP1-025,2023-09-11,1.4410874601434415e-06,4
FP1-025,2023-09-18,9.224414292509757e-07,4
FP1-025,2023-09-25,5.904556204478298e-07,4
FP1-025,2023-10-02,3.779511941495583e-07,4
FP1-025,2023-10-09,2.4192691239137503e-07,4
FP1-025,2023-10-16,1.548576425877459e-07,4
FP1-025,2023-10-23,9.912452166148094e-08,4
FP1-025,2023-10-30,6.344969890039461e-08,4
FP1-025,2023-11-06,4.0614211529811174e-08,4
FP1-025,2023-11-13,2.599719473496175e-08,4
FP1-025,2023-11-20,1.6640828631904877e-08,4
FP1-025,2023-11-27,1.0651809950248948e-08,4
FP1-025,2023-12-04,6.8182334982218125e-09,4
FP1-025,2023-12-11,4.364357630619157e-09,4
FP1-025,2023-12-18,2.793629395782831e-09,4
FP1-025,2023-12-25,1.7882047855630854e-09,4
FP1-026,2023-01-02,1.7964561351078459,4
FP1-026,2023-01-09,1.86609621795256,4
FP1-026,2023-01-16,1.5738249335120686,4
FP1-026,2023-01-23,1.033805800286615,4
FP1-026,2023-01-30,1.3660130881214132,4
FP1-026,2023-02-06,1.2439882553473112,4
FP1-026,2023-02-13,1.1625227357985128,4
FP1-026,2023-02-20,1.1083898118213023,4
FP1-026,2023-02-27,1.0726777452309961,4
FP1-026,2023-03-06,1.3800115761730996,4
FP1-026,2023-03-13,1.2541668813035545,4
FP1-026,2023-03-20,0.8398238389149173,4
FP1-026,2023-03-27,2.792863598910997,4
FP1-026,2023-04-03,2.523506502050885,4
FP1-026,2023-04-10,2.3582467922437327,4
FP1-026,2023-04-17,1.6458862004054118,4
FP1-026,2023-04-24,2.6343708914444246,4
FP1-026,2023-05-01,2.746873743736345,4
FP1-026,2023-05-08,2.2321330187434283,4
FP1-026,2023-05-15,3.029918425868555,4
FP1-026,2023-05-22,2.7307792094928907,4
FP1-026,2023-05-29,1.959479428934159,4
FP1-026,2023-06-05,1.6809358613076308,4
FP1-026,2023-06-12,1.7744134998035805,4
FP1-026,2023-06-19,1.2621007190227318,4
FP1-026,2023-06-26,1.7621230839732365,4
FP1-026,2023-07-03,2.1090625069789217,4
FP1-026,2023-07-10,1.5225350322216946,4
FP1-026,2023-07-17,1.092644325323683,4
FP1-026,2023-07-24,1.0666827504214533,4
FP1-026,2023-07-31,1.0484038780387364,4
FP1-026,2023-08-07,1.034300953880282,4
FP1-026,2023-08-14,1.3048477078974017,4
FP1-026,2023-08-21,0.9406153678511526,4
FP1-026,2023-08-28,0.6761314596395269,4
FP1-026,2023-09-04,0.48319161152097045,4
FP1-026,2023-09-11,0.3471018571040963,4
FP1-026,2023-09-18,0.24559699180863945,4
FP1-026,2023-09-25,0.1760217784671538,4
FP1-026,2023-10-02,0.12558685518852297,4
FP1-026,2023-10-09,0.09000046442447349,4
FP1-026,2023-10-16,0.06397054224058102,4
FP1-026,2023-10-23,0.04575378444198867,4
FP1-026,2023-10-30,0.03272457474084013,4
FP1-026,2023-11-06,0.02340566589254766,4
FP1-026,2023-11-13,0.016740483267148016,4
FP1-026,2023-11-20,0.011973330786837048,4
FP1-026,2023-11-27,0.008563710368645972,4
FP1-026,2023-12-04,0.0061250404405997156,4
FP1-026,2023-12-11,0.004380825458126011,4
FP1-026,2023-12-18,0.0031333069357964726,4
FP1-026,2023-12-25,0.0022410416593291915,4
FP1-027,2023-01-02,0.050036845440868075,4
FP1-027,2023-01-09,0.027967566771341726,4
FP1-027,2023-01-16,0.016102531269114803,4
FP1-027,2023-01-23,0.4428142094149574,4
FP1-027,2023-01-30,0.6864241781613996,4
FP1-027,2023-02-06,0.3877585985152996,4
FP1-027,2023-02-13,1.0838860867667557,4
FP1-027,2023-02-20,0.6165987076788082,4
FP1-027,2023-02-27,0.3525588806393451,4
FP1-027,2023-03-06,0.20134004260998675,4
FP1-027,2023-03-13,0.9670055095657827,4
FP1-027,2023-03-20,1.4125989119127265,4
FP1-027,2023-03-27,3.03230122121491,4
FP1-027,2023-04-03,2.5519934997956817,4
FP1-027,2023-04-10,2.7491987072781665,4
FP1-027,2023-04-17,3.3021947132612177,4
FP1-027,2023-04-24,3.1686862049843034,4
FP1-027,2023-05-01,4.8825116511841955,4
FP1-027,2023-05-08,4.937350367343528,4
FP1-027,2023-05-15,4.9654244334277555,4
FP1-027,2023-05-22,7.234324744191518,4
FP1-027,2023-05-29,7.882814230309578,4
FP1-027,2023-06-05,8.798656895561713,4
FP1-027,2023-06-12,11.550127490100476,4
FP1-027,2023-06-19,12.585723668251926,4
FP1-027,2023-06-26,13.727773566094227,4
FP1-027,2023-07-03,13.66638744433736,4
FP1-027,2023-07-10,13.970939760082386,4
FP1-027,2023-07-17,12.90513375919907,4
FP1-027,2023-07-24,12.609713198967967,4
FP1-027,2023-07-31,12.954160122061543,4
FP1-027,2023-08-07,13.047984048153623,4
FP1-027,2023-08-14,12.25804908105057,4
FP1-027,2023-08-21,11.601861783646292,4
FP1-027,2023-08-28,11.136950027225353,4
FP1-027,2023-09-04,12.232453545136089,4
FP1-027,2023-09-11,10.972015467506425,4
FP1-027,2023-09-18,11.392064421807014,4
FP1-027,2023-09-25,11.7204911797749,4
FP1-027,2023-10-02,11.340671968219313,4
FP1-027,2023-10-09,10.451593411228258,4
FP1-027,2023-10-16,9.839814351025746,4
FP1-027,2023-10-23,10.100667406332285,4
FP1-027,2023-10-30,9.757389721485763,4
FP1-027,2023-11-06,9.575307644802226,4
FP1-027,2023-11-13,8.894043739149344,4
FP1-027,2023-11-20,10.336658293754704,4
FP1-027,2023-11-27,10.229354049802927,4
FP1-027,2023-12-04,8.89609114044715,4
FP1-027,2023-12-11,9.172278400282847,4
FP1-027,2023-12-18,9.447404304611728,4
FP1-027,2023-12-25,8.494443950175826,4
FP1-028,2023-01-02,4.1013072728585485,4
FP1-028,2023-01-09,4.7150368850145785,4
FP1-028,2023-01-16,5.218634463679236,4
FP1-028,2023-01-23,5.65118965271715,4
FP1-028,2023-01-30,5.739358313600013,4
FP1-028,2023-02-06,5.553195228869132,4
FP1-028,2023-02-13,5.896628285583531,4
FP1-028,2023-02-20,5.2383251349938345,4
FP1-028,2023-02-27,4.971896945786862,4
FP1-028,2023-03-06,4.75800571566019,4
FP1-028,2023-03-13,5.24201542692206,4
FP1-028,2023-03-20,5.403471277120951,4
FP1-028,2023-03-27,5.317322069658347,4
FP1-028,2023-04-03,5.0394186207640175,4
FP1-028,2023-04-10,5.031125905015982,4
FP1-028,2023-04-17,5.443096093688289,4
FP1-028,2023-04-24,6.445594130076862,4
FP1-028,2023-05-01,7.760068473862491,4
FP1-028,2023-05-08,9.509037150465,4
FP1-028,2023-05-15,9.712298183843767,4
FP1-028,2023-05-22,9.823295717026506,4
FP1-028,2023-05-29,9.889382703202394,4
FP1-028,2023-06-05,9.92794158789793,4
FP1-028,2023-06-12,9.612654511108046,4
FP1-028,2023-06-19,9.408773687062759,4
FP1-028,2023-06-26,9.605418080198334,4
FP1-028,2023-07-03,10.070585132376356,4
FP1-028,2023-07-10,10.384406570285606,4
FP1-028,2023-07-17,11.299238228104517,4
FP1-028,2023-07-24,11.558112927946896,4
FP1-028,2023-07-31,11.356142620341657,4
FP1-028,2023-08-07,11.58151279025389,4
FP1-028,2023-08-14,11.033483995400399,4
FP1-028,2023-08-21,10.67769633926857,4
FP1-028,2023-08-28,6.642083989981563,4
FP1-028,2023-09-04,8.550683732193878,4
FP1-028,2023-09-11,9.29940926625138,4
FP1-028,2023-09-18,9.788621179421217,4
FP1-028,2023-09-25,10.139642403231061,4
FP1-028,2023-10-02,10.097579697752346,4
FP1-028,2023-10-09,10.951662238097914,4
FP1-028,2023-10-16,11.278262640916857,4
FP1-028,2023-10-23,11.191033888032955,4
FP1-028,2023-10-30,11.434106812251123,4
FP1-028,2023-11-06,11.302858071974072,4
FP1-028,2023-11-13,12.116353978128771,4
FP1-028,2023-11-20,11.776214082077896,4
FP1-028,2023-11-27,8.524574012030987,4
FP1-028,2023-12-04,9.316724093020898,4
FP1-028,2023-12-11,10.005833799260772,4
FP1-028,2023-12-18,10.245544561401239,4
FP1-028,2023-12-25,10.667802730035815,4
FP1-029,2023-01-02,8.740959497059533,4
FP1-029,2023-01-09,9.178278438102213,4
FP1-029,2023-01-16,9.116421772010387,4
FP1-029,2023-01-23,9.771760651956741,4
FP1-029,2023-01-30,6.653556002148179,4
FP1-029,2023-02-06,5.559317423139926,4
FP1-029,2023-02-13,6.124976842900196,4
FP1-029,2023-02-20,5.0008797441874275,4
FP1-029,2023-02-27,4.620740375386758,4
FP1-029,2023-03-06,4.762886484470825,4
FP1-029,2023-03-13,4.488844547517881,4
FP1-029,2023-03-20,5.368662567448359,4
FP1-029,2023-03-27,6.6442744222196675,4
FP1-029,2023-04-03,5.383064283159415,4
FP1-029,2023-04-10,5.257073710702254,4
FP1-029,2023-04-17,5.5030372399052006,4
FP1-029,2023-04-24,6.32856269908242,4
FP1-029,2023-05-01,6.898008139539016,4
FP1-029,2023-05-08,8.77000484610567,4
FP1-029,2023-05-15,9.691925454336662,4
FP1-029,2023-05-22,9.02253502442828,4
FP1-029,2023-05-29,9.386064855207865,4
FP1-029,2023-06-05,10.371542071805003,4
FP1-029,2023-06-12,9.85427746399948,4
FP1-029,2023-06-19,9.174697578653243,4
FP1-029,2023-06-26,9.47566935581824,4
FP1-029,2023-07-03,10.760685592887425,4
FP1-029,2023-07-10,9.758208078157613,4
FP1-029,2023-07-17,9.84369305082751,4
FP1-029,2023-07-24,9.545407331262465,4
FP1-029,2023-07-31,9.35155844347122,4
FP1-029,2023-08-07,9.581432599817969,4
FP1-029,2023-08-14,9.729792853980328,4
FP1-029,2023-08-21,9.471810103630276,4
FP1-029,2023-08-28,9.658277318640737,4
FP1-029,2023-09-04,9.426091384264689,4
FP1-029,2023-09-11,9.628676602255561,4
FP1-029,2023-09-18,9.75936423937579,4
FP1-029,2023-09-25,10.551923017050074,4
FP1-029,2023-10-02,10.00270348148357,4
FP1-029,2023-10-09,9.652423332497559,4
FP1-029,2023-10-16,9.07186543190021,4
FP1-029,2023-10-23,9.746920197036504,4
FP1-029,2023-10-30,9.834223347508855,4
FP1-029,2023-11-06,9.544930150149009,4
FP1-029,2023-11-13,9.355060097082124,4
FP1-029,2023-11-20,9.23276770162627,4
FP1-029,2023-11-27,10.186679477558704,4
FP1-029,2023-12-04,10.122533594993252,4
FP1-029,2023-12-11,10.426361986037424,4
FP1-029,2023-12-18,9.934627693864854,4
FP1-029,2023-12-25,9.956969041376656,4
FP1-030,2023-01-02,11.595584412281216,4
FP1-030,2023-01-09,12.540256784147198,4
FP1-030,2023-01-16,11.989794100196908,4
FP1-030,2023-01-23,11.089508745193703,4
FP1-030,2023-01-30,10.513529217698457,4
FP1-030,2023-02-06,9.81701619508036,4
FP1-030,2023-02-13,10.421386793817808,4
FP1-030,2023-02-20,10.039321355188388,4
FP1-030,2023-02-27,9.75684981875248,4
FP1-030,2023-03-06,9.548953444612618,4
FP1-030,2023-03-13,9.114336266781955,4
FP1-030,2023-03-20,9.078870585686392,4
FP1-030,2023-03-27,8.771932866155524,4
FP1-030,2023-04-03,9.119251903358222,4
FP1-030,2023-04-10,8.531505790729824,4
FP1-030,2023-04-17,8.940742136777574,4
FP1-030,2023-04-24,9.22933215568406,4
FP1-030,2023-05-01,9.715279413326455,4
FP1-030,2023-05-08,9.793008325837684,4
FP1-030,2023-05-15,9.03519272882649,4
FP1-030,2023-05-22,9.025733005805183,4
FP1-030,2023-05-29,9.287189340411626,4
FP1-030,2023-06-05,8.942355874358988,4
FP1-030,2023-06-12,9.22547239525212,4
FP1-030,2023-06-19,9.702930652268227,4
FP1-030,2023-06-26,9.511596647811043,4
FP1-030,2023-07-03,9.111521832497392,4
FP1-030,2023-07-10,8.547624359932867,4
FP1-030,2023-07-17,9.701631530668394,4
FP1-030,2023-07-24,9.271484156801165,4
FP1-030,2023-07-31,9.701581463291674,4
FP1-030,2023-08-07,9.278823332966773,4
FP1-030,2023-08-14,8.962106135559631,4
FP1-030,2023-08-21,8.720231187270263,4
FP1-030,2023-08-28,8.791014462736404,4
FP1-030,2023-09-04,8.843695104668798,4
FP1-030,2023-09-11,8.632345163972424,4
FP1-030,2023-09-18,8.972459635763904,4
FP1-030,2023-09-25,8.731961162340339,4
FP1-030,2023-10-02,8.799103970904175,4
FP1-030,2023-10-09,8.848303469571682,4
FP1-030,2023-10-16,8.88561659996012,4
FP1-030,2023-10-23,8.667130535066196,4
FP1-030,2023-10-30,8.503079700029579,4
FP1-030,2023-11-06,8.379159158884455,4
FP1-030,2023-11-13,8.283922791700002,4
FP1-030,2023-11-20,9.193305606573189,4
FP1-030,2023-11-27,9.1418996893759,4
FP1-030,2023-12-04,9.856545059731328,4
FP1-030,2023-12-11,9.638984203133859,4
FP1-030,2023-12-18,12.122896631227974,4
FP1-030,2023-12-25,11.450702971057241,4
FP1-031,2023-01-02,6.139242605079509,4
FP1-031,2023-01-09,6.967187074431418,4
FP1-031,2023-01-16,4.996947719440018,4
FP1-031,2023-01-23,5.853498975901655,4
FP1-031,2023-01-30,6.432768809217579,4
FP1-031,2023-02-06,7.13122844624968,4
FP1-031,2023-02-13,7.369651616410386,4
FP1-031,2023-02-20,9.008474813800836,4
FP1-031,2023-02-27,9.00605651004039,4
FP1-031,2023-03-06,8.703661479814572,4
FP1-031,2023-03-13,8.504315996005575,4
FP1-031,2023-03-20,8.642441212802096,4
FP1-031,2023-03-27,8.184169607229062,4
FP1-031,2023-04-03,8.132816928030557,4
FP1-031,2023-04-10,8.095783102526433,4
FP1-031,2023-04-17,8.624797393721451,4
FP1-031,2023-04-24,8.45136410258072,4
FP1-031,2023-05-01,8.326072988053031,4
FP1-031,2023-05-08,8.790727088292059,4
FP1-031,2023-05-15,6.4124577625550465,4
FP1-031,2023-05-22,7.140569466345432,4
FP1-031,2023-05-29,7.878951749299448,4
FP1-031,2023-06-05,5.8767926341430785,4
FP1-031,2023-06-12,7.425884136281155,4
FP1-031,2023-06-19,8.261584354300377,4
FP1-031,2023-06-26,8.683189630169144,4
FP1-031,2023-07-03,9.004628710172893,4
FP1-031,2023-07-10,9.760373405778065,4
FP1-031,2023-07-17,10.352189917415192,4
FP1-031,2023-07-24,11.368435514197648,4
FP1-031,2023-07-31,11.542923317617246,4
FP1-031,2023-08-07,11.393982735139682,4
FP1-031,2023-08-14,11.558065090728643,4
FP1-031,2023-08-21,11.6788077390806,4
FP1-031,2023-08-28,11.767350652922811,4
FP1-031,2023-09-04,11.827922711149741,4
FP1-031,2023-09-11,11.607427553582182,4
FP1-031,2023-09-18,8.590587667849043,4
FP1-031,2023-09-25,9.54039512340366,4
FP1-031,2023-10-02,9.904271587830312,4
FP1-031,2023-10-09,9.684349174416857,4
FP1-031,2023-10-16,10.24683639128219,4
FP1-031,2023-10-23,10.67163224978674,4
FP1-031,2023-10-30,10.50952825415219,4
FP1-031,2023-11-06,10.627394352950914,4
FP1-031,2023-11-13,10.717391701694961,4
FP1-031,2023-11-20,10.303868661656074,4
FP1-031,2023-11-27,10.228455994951482,4
FP1-031,2023-12-04,9.92994779434989,4
FP1-031,2023-12-11,7.450630210442709,4
FP1-031,2023-12-18,7.607335324843763,4
FP1-031,2023-12-25,5.4544090935807805,4
FP1-032,2023-01-02,11.363671318759653,4
FP1-032,2023-01-09,11.168805706459041,4
FP1-032,2023-01-16,11.079014079919883,4
FP1-032,2023-01-23,10.49971860528035,4
FP1-032,2023-01-30,6.9174475914781315,4
FP1-032,2023-02-06,5.110691479981554,4
FP1-032,2023-02-13,3.7940078748836865,4
FP1-032,2023-02-20,3.9193873118737255,4
FP1-032,2023-02-27,4.5705208271508,4
FP1-032,2023-03-06,5.430476445259778,4
FP1-032,2023-03-13,4.571896378184798,4
FP1-032,2023-03-20,4.228862955830322,4
FP1-032,2023-03-27,5.285727664946641,4
FP1-032,2023-04-03,5.115143041338763,4
FP1-032,2023-04-10,4.451820463766297,4
FP1-032,2023-04-17,4.777836727985664,4
FP1-032,2023-04-24,4.315434011087702,4
FP1-032,2023-05-01,4.128078550358096,4
FP1-032,2023-05-08,5.237371247732302,4
FP1-032,2023-05-15,6.2931568628677415,4
FP1-032,2023-05-22,6.722602886386731,4
FP1-032,2023-05-29,5.103546336152293,4
FP1-032,2023-06-05,5.634280475299916,4
FP1-032,2023-06-12,6.441005499422822,4
FP1-032,2023-06-19,6.180330321187699,4
FP1-032,2023-06-26,6.074084159811045,4
FP1-032,2023-07-03,6.619610852881817,4
FP1-032,2023-07-10,5.667278030025475,4
FP1-032,2023-07-17,7.0295570639914775,4
FP1-032,2023-07-24,7.012327511546338,4
FP1-032,2023-07-31,7.588066527550803,4
FP1-032,2023-08-07,8.41659601472827,4
FP1-032,2023-08-14,7.589078197627978,4
FP1-032,2023-08-21,8.40710214357392,4
FP1-032,2023-08-28,7.593483315740236,4
FP1-032,2023-09-04,8.402960959917563,4
FP1-032,2023-09-11,8.171393692800823,4
FP1-032,2023-09-18,8.648199246715162,4
FP1-032,2023-09-25,10.588524895996258,4
FP1-032,2023-10-02,10.245629663257159,4
FP1-032,2023-10-09,10.103867725069476,4
FP1-032,2023-10-16,9.470136407571612,4
FP1-032,2023-10-23,9.774307376295212,4
FP1-032,2023-10-30,11.051995641121168,4
FP1-032,2023-11-06,11.022146856174379,4
FP1-032,2023-11-13,11.009433160700253,4
FP1-032,2023-11-20,11.579452324955918,4
FP1-032,2023-11-27,12.401163821440534,4
FP1-032,2023-12-04,14.520568274535577,4
FP1-032,2023-12-11,13.051186382428952,4
FP1-032,2023-12-18,13.021945279316432,4
FP1-032,2023-12-25,12.436846036854412,4
FP1-033,2023-01-02,4.128881073232703,4
FP1-033,2023-01-09,3.160407704804931,4
FP1-033,2023-01-16,3.5403103032619097,4
FP1-033,2023-01-23,3.29717363811735,4
FP1-033,2023-01-30,2.709128779166579,4
FP1-033,2023-02-06,3.291734572631542,4
FP1-033,2023-02-13,3.1609146823887797,4
FP1-033,2023-02-20,3.985449234887913,4
FP1-033,2023-02-27,3.9919729173322915,4
FP1-033,2023-03-06,3.9955717753906494,4
FP1-033,2023-03-13,3.550334115271746,4
FP1-033,2023-03-20,4.198057144335197,4
FP1-033,2023-03-27,4.557966666335717,4
FP1-033,2023-04-03,5.209120942425233,4
FP1-033,2023-04-10,6.038512292491775,4
FP1-033,2023-04-17,7.463700965227662,4
FP1-033,2023-04-24,7.238481251774063,4
FP1-033,2023-05-01,8.078037115796343,4
FP1-033,2023-05-08,8.041119418892475,4
FP1-033,2023-05-15,8.021611778207589,4
FP1-033,2023-05-22,10.45435558083758,4
FP1-033,2023-05-29,10.30350184975584,4
FP1-033,2023-06-05,10.646277322191105,4
FP1-033,2023-06-12,13.164871565979047,4
FP1-033,2023-06-19,13.17042145858058,4
FP1-033,2023-06-26,16.51029844719541,4
FP1-033,2023-07-03,15.280258526867385,4
FP1-033,2023-07-10,14.620470944396939,4
FP1-033,2023-07-17,13.836628113166869,4
FP1-033,2023-07-24,13.679504642890718,4
FP1-033,2023-07-31,14.05312567387035,4
FP1-033,2023-08-07,13.751924998470466,4
FP1-033,2023-08-14,12.905498869924406,4
FP1-033,2023-08-21,12.232718010233492,4
FP1-033,2023-08-28,11.194491965841308,4
FP1-033,2023-09-04,11.62006043807088,4
FP1-033,2023-09-11,10.919828914879917,4
FP1-033,2023-09-18,10.49285290768122,4
FP1-033,2023-09-25,10.799545585626845,4
FP1-033,2023-10-02,10.050441398343866,4
FP1-033,2023-10-09,8.959478249821991,4
FP1-033,2023-10-16,7.651926536146583,4
FP1-033,2023-10-23,6.786072274547026,4
FP1-033,2023-10-30,6.341942497402381,4
FP1-033,2023-11-06,6.232841582418903,4
FP1-033,2023-11-13,1.5756941133320304,4
FP1-033,2023-11-20,1.7247320569196796,4
FP1-033,2023-11-27,2.2893437814397566,4
FP1-033,2023-12-04,3.748583117760863,4
FP1-033,2023-12-11,3.988970470965879,4
FP1-033,2023-12-18,4.278912328025984,4
FP1-033,2023-12-25,3.93664402351055,4
FP1-034,2023-01-02,3.2245274183664914,4
FP1-034,2023-01-09,2.1360016114631653,4
FP1-034,2023-01-16,2.5597578730156583,4
FP1-034,2023-01-23,3.746966006022854,4
FP1-034,2023-01-30,4.365598127412755,4
FP1-034,2023-02-06,3.6968772620601875,4
FP1-034,2023-02-13,2.8728112671336588,4
FP1-034,2023-02-20,3.4195981944286418,4
FP1-034,2023-02-27,2.7336448311873207,4
FP1-034,2023-03-06,3.343408822445059,4
FP1-034,2023-03-13,3.1787366037229794,4
FP1-034,2023-03-20,3.57428623898628,4
FP1-034,2023-03-27,2.820425869896658,4
FP1-034,2023-04-03,2.9064681144198796,4
FP1-034,2023-04-10,3.429500928705181,4
FP1-034,2023-04-17,3.22391515588038,4
FP1-034,2023-04-24,3.593982378260283,4
FP1-034,2023-05-01,3.3109962084758604,4
FP1-034,2023-05-08,4.114043413220998,4
FP1-034,2023-05-15,4.538411266200336,4
FP1-034,2023-05-22,5.24505998558934,4
FP1-034,2023-05-29,5.611539602066225,4
FP1-034,2023-06-05,6.7874639060682584,4
FP1-034,2023-06-12,9.486506832825098,4
FP1-034,2023-06-19,10.329776879304495,4
FP1-034,2023-06-26,9.621990013964021,4
FP1-034,2023-07-03,10.337467845121804,4
FP1-034,2023-07-10,11.741849536864047,4
FP1-034,2023-07-17,11.348525799823136,4
FP1-034,2023-07-24,11.689252244161377,4
FP1-034,2023-07-31,13.438306515993052,4
FP1-034,2023-08-07,12.159092330764317,4
